"Location","measure_name","time","measure_value::double"
Tokyo,0002RSSI,2022-11-15 01:20:06,-30
Tokyo,0002RSSI,2022-11-15 01:30:06,-39
Tokyo,0002RSSI,2022-11-15 01:40:06,-48
Tokyo,0002RSSI,2022-11-15 01:50:06,-50
Tokyo,0002RSSI,2022-11-15 02:00:06,-52
Tokyo,0002RSSI,2022-11-15 02:10:06,-50
Tokyo,0002RSSI,2022-11-15 02:20:06,-50
Tokyo,0002RSSI,2022-11-15 02:30:06,-49
Tokyo,0002RSSI,2022-11-15 02:40:06,-52
Tokyo,0002RSSI,2022-11-15 02:50:06,-51
Tokyo,0002RSSI,2022-11-15 03:00:06,-56
Tokyo,0002RSSI,2022-11-15 03:10:06,-56
Tokyo,0002RSSI,2022-11-15 03:20:06,-56
Tokyo,0002RSSI,2022-11-15 03:30:06,-55
Tokyo,0002RSSI,2022-11-15 03:40:06,-54
Tokyo,0002RSSI,2022-11-15 03:50:06,-55
Tokyo,0002RSSI,2022-11-15 04:00:06,-54
Tokyo,0002RSSI,2022-11-15 04:10:06,-55
Tokyo,0002RSSI,2022-11-15 04:20:06,-55
Tokyo,0002RSSI,2022-11-15 04:30:06,-55
Tokyo,0002RSSI,2022-11-15 04:40:06,-55
Tokyo,0002RSSI,2022-11-15 04:50:06,-55
Tokyo,0002RSSI,2022-11-15 05:00:06,-54
Tokyo,0002RSSI,2022-11-15 05:10:06,-55
Tokyo,0002RSSI,2022-11-15 05:20:06,-55
Tokyo,0002RSSI,2022-11-15 05:30:06,-56
Tokyo,0002RSSI,2022-11-15 05:40:06,-56
Tokyo,0002RSSI,2022-11-15 05:50:06,-55
Tokyo,0002RSSI,2022-11-15 06:00:06,-57
Tokyo,0002RSSI,2022-11-15 06:10:06,-54
Tokyo,0002RSSI,2022-11-15 06:20:06,-54
Tokyo,0002RSSI,2022-11-15 06:30:06,-56
Tokyo,0002RSSI,2022-11-15 06:40:06,-61
Tokyo,0002RSSI,2022-11-15 06:50:06,-58
Tokyo,0002RSSI,2022-11-15 07:00:06,-56
Tokyo,0002RSSI,2022-11-15 07:10:06,-54
Tokyo,0002RSSI,2022-11-15 07:50:06,-120
Tokyo,0002RSSI,2022-11-15 09:10:06,-120
Tokyo,0002RSSI,2022-11-15 09:20:06,-105
Tokyo,0002RSSI,2022-11-15 09:40:06,-120
Tokyo,0002RSSI,2022-11-15 09:44:28,-121
Tokyo,0002RSSI,2022-11-15 10:00:06,-122
Tokyo,0002RSSI,2022-11-15 10:10:06,-123
Tokyo,0002RSSI,2022-11-15 10:20:06,-123
Tokyo,0002RSSI,2022-11-15 10:40:06,-121
Tokyo,0002RSSI,2022-11-15 10:50:06,-123
Tokyo,0002RSSI,2022-11-15 11:00:06,-121
Tokyo,0002RSSI,2022-11-15 11:10:06,-121
Tokyo,0002RSSI,2022-11-15 11:20:06,-123
Tokyo,0002RSSI,2022-11-15 11:30:06,-125
Tokyo,0002RSSI,2022-11-15 11:40:06,-128
Tokyo,0002RSSI,2022-11-15 11:50:06,-123
Tokyo,0002RSSI,2022-11-15 12:00:06,-128
Tokyo,0002RSSI,2022-11-15 12:10:06,-124
Tokyo,0002RSSI,2022-11-15 12:20:06,-119
Tokyo,0002RSSI,2022-11-15 12:30:06,-115
Tokyo,0002RSSI,2022-11-15 12:40:06,-125
Tokyo,0002RSSI,2022-11-15 12:50:06,-124
Tokyo,0002RSSI,2022-11-15 13:00:06,-126
Tokyo,0002RSSI,2022-11-15 13:10:06,-116
Tokyo,0002RSSI,2022-11-15 13:20:06,-117
Tokyo,0002RSSI,2022-11-15 13:30:06,-118
Tokyo,0002RSSI,2022-11-15 13:40:06,-117
Tokyo,0002RSSI,2022-11-15 13:50:06,-117
Tokyo,0002RSSI,2022-11-15 14:00:06,-104
Tokyo,0002RSSI,2022-11-15 14:10:06,-106
Tokyo,0002RSSI,2022-11-15 14:30:06,-104
Tokyo,0002RSSI,2022-11-15 16:00:06,-105
Tokyo,0002RSSI,2022-11-15 16:10:06,-105
Tokyo,0002RSSI,2022-11-15 16:20:06,-104
Tokyo,0002RSSI,2022-11-16 13:20:06,-118
Tokyo,0002RSSI,2022-11-16 13:40:06,-105
Tokyo,0002RSSI,2022-11-16 13:50:06,-106
Tokyo,0002RSSI,2022-11-16 14:00:06,-94
Tokyo,0002RSSI,2022-11-16 14:10:06,-115
Tokyo,0002RSSI,2022-11-16 14:20:06,-89
Tokyo,0002RSSI,2022-11-16 14:50:06,-88
Tokyo,0002RSSI,2022-11-16 15:00:06,-87
Tokyo,0002RSSI,2022-11-16 15:10:06,-89
Tokyo,0002RSSI,2022-11-16 15:20:06,-89
Tokyo,0002RSSI,2022-11-16 15:30:06,-88
Tokyo,0002RSSI,2022-11-16 15:40:06,-87
Tokyo,0002RSSI,2022-11-16 15:50:06,-87
Tokyo,0002RSSI,2022-11-16 16:00:06,-88
Tokyo,0002RSSI,2022-11-16 16:10:06,-88
Tokyo,0002RSSI,2022-11-16 16:20:06,-88
Tokyo,0002RSSI,2022-11-16 16:30:06,-87
Tokyo,0002RSSI,2022-11-16 16:40:06,-88
Tokyo,0002RSSI,2022-11-16 16:50:06,-88
Tokyo,0002RSSI,2022-11-16 17:00:06,-88
Tokyo,0002RSSI,2022-11-16 17:10:06,-89
Tokyo,0002RSSI,2022-11-16 17:20:06,-89
Tokyo,0002RSSI,2022-11-16 17:30:06,-88
Tokyo,0002RSSI,2022-11-16 17:40:06,-88
Tokyo,0002RSSI,2022-11-16 17:50:06,-88
Tokyo,0002RSSI,2022-11-16 18:00:06,-88
Tokyo,0002RSSI,2022-11-16 18:10:06,-88
Tokyo,0002RSSI,2022-11-16 18:20:06,-88
Tokyo,0002RSSI,2022-11-16 18:30:06,-89
Tokyo,0002RSSI,2022-11-16 18:40:06,-88
Tokyo,0002RSSI,2022-11-16 18:50:06,-88
Tokyo,0002RSSI,2022-11-16 19:00:06,-88
Tokyo,0002RSSI,2022-11-16 19:10:06,-88
Tokyo,0002RSSI,2022-11-16 19:20:06,-88
Tokyo,0002RSSI,2022-11-16 19:30:06,-88
Tokyo,0002RSSI,2022-11-16 19:40:06,-87
Tokyo,0002RSSI,2022-11-16 19:50:06,-88
Tokyo,0002RSSI,2022-11-16 20:00:06,-88
Tokyo,0002RSSI,2022-11-16 20:10:06,-88
Tokyo,0002RSSI,2022-11-16 20:20:06,-88
Tokyo,0002RSSI,2022-11-16 20:30:06,-87
Tokyo,0002RSSI,2022-11-16 20:40:06,-88
Tokyo,0002RSSI,2022-11-16 20:50:06,-88
Tokyo,0002RSSI,2022-11-16 21:00:06,-88
Tokyo,0002RSSI,2022-11-16 21:10:06,-88
Tokyo,0002RSSI,2022-11-16 21:20:06,-88
Tokyo,0002RSSI,2022-11-16 21:30:06,-88
Tokyo,0002RSSI,2022-11-16 21:40:06,-88
Tokyo,0002RSSI,2022-11-16 21:50:06,-89
Tokyo,0002RSSI,2022-11-16 22:00:06,-88
Tokyo,0002RSSI,2022-11-16 22:10:06,-89
Tokyo,0002RSSI,2022-11-16 22:20:06,-90
Tokyo,0002RSSI,2022-11-16 22:30:06,-89
Tokyo,0002RSSI,2022-11-16 22:40:06,-88
Tokyo,0002RSSI,2022-11-16 22:50:06,-88
Tokyo,0002RSSI,2022-11-16 23:00:06,-88
Tokyo,0002RSSI,2022-11-16 23:10:06,-87
Tokyo,0002RSSI,2022-11-16 23:20:06,-90
Tokyo,0002RSSI,2022-11-16 23:30:06,-89
Tokyo,0002RSSI,2022-11-16 23:40:06,-88
Tokyo,0002RSSI,2022-11-16 23:50:06,-88
Tokyo,0002RSSI,2022-11-17 00:00:06,-88
Tokyo,0002RSSI,2022-11-17 00:10:06,-88
Tokyo,0002RSSI,2022-11-17 00:30:06,-88
Tokyo,0002RSSI,2022-11-17 00:40:06,-88
Tokyo,0002RSSI,2022-11-17 00:50:06,-88
Tokyo,0002RSSI,2022-11-17 01:00:06,-89
Tokyo,0002RSSI,2022-11-17 01:10:06,-89
Tokyo,0002RSSI,2022-11-17 01:20:06,-89
Tokyo,0002RSSI,2022-11-17 01:30:06,-88
Tokyo,0002RSSI,2022-11-17 01:40:06,-89
Tokyo,0002RSSI,2022-11-17 01:50:06,-88
Tokyo,0002RSSI,2022-11-17 02:00:06,-89
Tokyo,0002RSSI,2022-11-17 02:10:06,-88
Tokyo,0002RSSI,2022-11-17 02:20:06,-89
Tokyo,0002RSSI,2022-11-17 02:30:06,-88
Tokyo,0002RSSI,2022-11-17 02:40:06,-90
Tokyo,0002RSSI,2022-11-17 02:50:06,-88
Tokyo,0002RSSI,2022-11-17 03:00:06,-88
Tokyo,0002RSSI,2022-11-17 03:10:06,-88
Tokyo,0002RSSI,2022-11-17 03:20:06,-89
Tokyo,0002RSSI,2022-11-17 03:30:06,-88
Tokyo,0002RSSI,2022-11-17 03:40:06,-89
Tokyo,0002RSSI,2022-11-17 03:50:06,-90
Tokyo,0002RSSI,2022-11-17 04:00:06,-89
Tokyo,0002RSSI,2022-11-17 04:10:06,-89
Tokyo,0002RSSI,2022-11-17 04:20:06,-88
Tokyo,0002RSSI,2022-11-17 04:30:06,-89
Tokyo,0002RSSI,2022-11-17 04:40:06,-89
Tokyo,0002RSSI,2022-11-17 04:50:06,-88
Tokyo,0002RSSI,2022-11-17 05:00:06,-89
Tokyo,0002RSSI,2022-11-17 05:10:06,-89
Tokyo,0002RSSI,2022-11-17 05:20:06,-90
Tokyo,0002RSSI,2022-11-17 05:30:06,-90
Tokyo,0002RSSI,2022-11-17 05:40:06,-89
Tokyo,0002RSSI,2022-11-17 05:50:06,-88
Tokyo,0002RSSI,2022-11-17 06:00:06,-89
Tokyo,0002RSSI,2022-11-17 06:10:06,-89
Tokyo,0002RSSI,2022-11-17 06:20:06,-89
Tokyo,0002RSSI,2022-11-17 06:30:06,-90
Tokyo,0002RSSI,2022-11-17 06:40:06,-89
Tokyo,0002RSSI,2022-11-17 06:50:06,-89
Tokyo,0002RSSI,2022-11-17 07:00:06,-89
Tokyo,0002RSSI,2022-11-17 07:10:06,-88
Tokyo,0002RSSI,2022-11-17 07:20:06,-89
Tokyo,0002RSSI,2022-11-17 07:30:06,-89
Tokyo,0002RSSI,2022-11-17 07:40:06,-89
Tokyo,0002RSSI,2022-11-17 07:50:06,-90
Tokyo,0002RSSI,2022-11-17 08:00:06,-89
Tokyo,0002RSSI,2022-11-17 08:10:06,-91
Tokyo,0002RSSI,2022-11-17 08:20:06,-90
Tokyo,0002RSSI,2022-11-17 08:50:06,-89
Tokyo,0002RSSI,2022-11-17 09:00:06,-89
Tokyo,0002RSSI,2022-11-17 09:10:06,-89
Tokyo,0002RSSI,2022-11-17 09:20:06,-89
Tokyo,0002RSSI,2022-11-17 09:30:06,-90
Tokyo,0002RSSI,2022-11-17 09:40:06,-90
Tokyo,0002RSSI,2022-11-17 09:50:06,-89
Tokyo,0002RSSI,2022-11-17 10:00:06,-89
Tokyo,0002RSSI,2022-11-17 10:10:06,-89
Tokyo,0002RSSI,2022-11-17 10:20:06,-90
Tokyo,0002RSSI,2022-11-17 10:30:06,-88
Tokyo,0002RSSI,2022-11-17 10:40:06,-88
Tokyo,0002RSSI,2022-11-17 10:50:06,-89
Tokyo,0002RSSI,2022-11-17 11:00:06,-89
Tokyo,0002RSSI,2022-11-17 11:10:06,-90
Tokyo,0002RSSI,2022-11-17 11:20:06,-88
Tokyo,0002RSSI,2022-11-17 11:30:06,-88
Tokyo,0002RSSI,2022-11-17 11:40:06,-88
Tokyo,0002RSSI,2022-11-17 11:50:06,-88
Tokyo,0002RSSI,2022-11-17 12:00:06,-90
Tokyo,0002RSSI,2022-11-17 12:10:06,-88
Tokyo,0002RSSI,2022-11-17 12:20:06,-89
Tokyo,0002RSSI,2022-11-17 12:30:06,-89
Tokyo,0002RSSI,2022-11-17 12:40:06,-87
Tokyo,0002RSSI,2022-11-17 12:50:06,-88
Tokyo,0002RSSI,2022-11-17 13:00:06,-89
Tokyo,0002RSSI,2022-11-17 13:10:06,-88
Tokyo,0002RSSI,2022-11-17 13:20:06,-88
Tokyo,0002RSSI,2022-11-17 13:30:06,-88
Tokyo,0002RSSI,2022-11-17 13:40:06,-89
Tokyo,0002RSSI,2022-11-17 13:50:06,-88
Tokyo,0002RSSI,2022-11-17 14:00:06,-90
Tokyo,0002RSSI,2022-11-17 14:10:06,-88
Tokyo,0002RSSI,2022-11-17 14:20:06,-88
Tokyo,0002RSSI,2022-11-17 14:30:06,-88
Tokyo,0002RSSI,2022-11-17 14:40:06,-89
Tokyo,0002RSSI,2022-11-17 14:50:06,-88
Tokyo,0002RSSI,2022-11-17 15:00:06,-88
Tokyo,0002RSSI,2022-11-17 15:10:06,-88
Tokyo,0002RSSI,2022-11-17 15:20:06,-87
Tokyo,0002RSSI,2022-11-17 15:30:06,-88
Tokyo,0002RSSI,2022-11-17 15:40:06,-90
Tokyo,0002RSSI,2022-11-17 15:50:06,-88
Tokyo,0002RSSI,2022-11-17 16:00:06,-87
Tokyo,0002RSSI,2022-11-17 16:10:06,-88
Tokyo,0002RSSI,2022-11-17 16:20:06,-89
Tokyo,0002RSSI,2022-11-17 16:30:06,-88
Tokyo,0002RSSI,2022-11-17 16:40:06,-88
Tokyo,0002RSSI,2022-11-17 16:50:06,-89
Tokyo,0002RSSI,2022-11-17 17:00:06,-88
Tokyo,0002RSSI,2022-11-17 17:10:06,-88
Tokyo,0002RSSI,2022-11-17 17:20:06,-89
Tokyo,0002RSSI,2022-11-17 17:30:06,-88
Tokyo,0002RSSI,2022-11-17 17:40:06,-88
Tokyo,0002RSSI,2022-11-17 17:50:06,-88
Tokyo,0002RSSI,2022-11-17 18:00:06,-88
Tokyo,0002RSSI,2022-11-17 18:10:06,-90
Tokyo,0002RSSI,2022-11-17 18:20:06,-89
Tokyo,0002RSSI,2022-11-17 18:30:06,-89
Tokyo,0002RSSI,2022-11-17 18:40:06,-88
Tokyo,0002RSSI,2022-11-17 18:50:06,-88
Tokyo,0002RSSI,2022-11-17 19:00:06,-89
Tokyo,0002RSSI,2022-11-17 19:10:06,-88
Tokyo,0002RSSI,2022-11-17 19:20:06,-88
Tokyo,0002RSSI,2022-11-17 19:40:06,-88
Tokyo,0002RSSI,2022-11-17 19:50:06,-89
Tokyo,0002RSSI,2022-11-17 20:00:06,-89
Tokyo,0002RSSI,2022-11-17 20:10:06,-89
Tokyo,0002RSSI,2022-11-17 20:20:06,-90
Tokyo,0002RSSI,2022-11-17 20:30:06,-90
Tokyo,0002RSSI,2022-11-17 20:40:06,-89
Tokyo,0002RSSI,2022-11-17 20:50:06,-89
Tokyo,0002RSSI,2022-11-17 21:00:06,-90
Tokyo,0002RSSI,2022-11-17 21:10:06,-90
Tokyo,0002RSSI,2022-11-17 21:20:06,-88
Tokyo,0002RSSI,2022-11-17 21:30:06,-88
Tokyo,0002RSSI,2022-11-17 21:40:06,-89
Tokyo,0002RSSI,2022-11-17 21:50:06,-88
Tokyo,0002RSSI,2022-11-17 22:00:06,-89
Tokyo,0002RSSI,2022-11-17 22:10:06,-90
Tokyo,0002RSSI,2022-11-17 22:20:06,-90
Tokyo,0002RSSI,2022-11-17 22:30:06,-90
Tokyo,0002RSSI,2022-11-17 22:40:06,-89
Tokyo,0002RSSI,2022-11-17 22:50:06,-89
Tokyo,0002RSSI,2022-11-17 23:00:06,-89
Tokyo,0002RSSI,2022-11-17 23:10:06,-89
Tokyo,0002RSSI,2022-11-17 23:20:06,-90
Tokyo,0002RSSI,2022-11-17 23:30:06,-89
Tokyo,0002RSSI,2022-11-17 23:50:06,-89
Tokyo,0002RSSI,2022-11-18 00:00:06,-89
Tokyo,0002RSSI,2022-11-18 00:10:06,-88
Tokyo,0002RSSI,2022-11-18 00:20:06,-90
Tokyo,0002RSSI,2022-11-18 00:30:06,-89
Tokyo,0002RSSI,2022-11-18 00:40:06,-90
Tokyo,0002RSSI,2022-11-18 00:50:06,-90
Tokyo,0002RSSI,2022-11-18 01:00:06,-89
Tokyo,0002RSSI,2022-11-18 01:10:06,-89
Tokyo,0002RSSI,2022-11-18 01:20:06,-89
Tokyo,0002RSSI,2022-11-18 01:30:06,-89
Tokyo,0002RSSI,2022-11-18 01:40:06,-88
Tokyo,0002RSSI,2022-11-18 01:50:06,-88
Tokyo,0002RSSI,2022-11-18 02:00:06,-89
Tokyo,0002RSSI,2022-11-18 02:10:06,-89
Tokyo,0002RSSI,2022-11-18 02:20:06,-90
Tokyo,0002RSSI,2022-11-18 02:30:06,-89
Tokyo,0002RSSI,2022-11-18 02:40:06,-89
Tokyo,0002RSSI,2022-11-18 02:50:06,-90
Tokyo,0002RSSI,2022-11-18 03:00:06,-89
Tokyo,0002RSSI,2022-11-18 03:10:06,-89
Tokyo,0002RSSI,2022-11-18 03:20:06,-89
Tokyo,0002RSSI,2022-11-18 03:30:06,-89
Tokyo,0002RSSI,2022-11-18 03:40:06,-90
Tokyo,0002RSSI,2022-11-18 03:50:06,-90
Tokyo,0002RSSI,2022-11-18 04:00:06,-90
Tokyo,0002RSSI,2022-11-18 04:10:06,-90
Tokyo,0002RSSI,2022-11-18 04:20:06,-89
Tokyo,0002RSSI,2022-11-18 04:30:06,-90
Tokyo,0002RSSI,2022-11-18 04:40:06,-89
Tokyo,0002RSSI,2022-11-18 04:50:06,-90
Tokyo,0002RSSI,2022-11-18 05:00:06,-90
Tokyo,0002RSSI,2022-11-18 05:10:06,-89
Tokyo,0002RSSI,2022-11-18 05:20:06,-89
Tokyo,0002RSSI,2022-11-18 05:30:06,-89
Tokyo,0002RSSI,2022-11-18 05:40:06,-90
Tokyo,0002RSSI,2022-11-18 05:50:06,-90
Tokyo,0002RSSI,2022-11-18 06:00:06,-90
Tokyo,0002RSSI,2022-11-18 06:10:06,-90
Tokyo,0002RSSI,2022-11-18 06:20:06,-91
Tokyo,0002RSSI,2022-11-18 06:28:21,-90
Tokyo,0002RSSI,2022-11-19 06:25:53,-89
Tokyo,0002RSSI,2022-11-19 06:40:06,-89
Tokyo,0002RSSI,2022-11-19 06:50:06,-89
Tokyo,0002RSSI,2022-11-19 07:00:06,-90
Tokyo,0002RSSI,2022-11-19 07:10:06,-90
Tokyo,0002RSSI,2022-11-19 07:20:06,-91
Tokyo,0002RSSI,2022-11-19 07:30:06,-90
Tokyo,0002RSSI,2022-11-19 07:40:06,-93
Tokyo,0002RSSI,2022-11-19 07:50:06,-90
Tokyo,0002RSSI,2022-11-19 08:00:06,-90
Tokyo,0002RSSI,2022-11-19 08:10:06,-90
Tokyo,0002RSSI,2022-11-19 08:20:06,-89
Tokyo,0002RSSI,2022-11-19 08:30:06,-91
Tokyo,0002RSSI,2022-11-19 08:40:06,-90
Tokyo,0002RSSI,2022-11-19 08:50:06,-89
Tokyo,0002RSSI,2022-11-19 09:00:06,-90
Tokyo,0002RSSI,2022-11-19 09:10:06,-90
Tokyo,0002RSSI,2022-11-19 09:20:06,-89
Tokyo,0002RSSI,2022-11-19 09:30:06,-89
Tokyo,0002RSSI,2022-11-19 09:40:06,-89
Tokyo,0002RSSI,2022-11-19 09:50:06,-89
Tokyo,0002RSSI,2022-11-19 10:00:06,-90
Tokyo,0002RSSI,2022-11-19 10:10:06,-89
Tokyo,0002RSSI,2022-11-19 10:20:06,-89
Tokyo,0002RSSI,2022-11-19 10:30:06,-90
Tokyo,0002RSSI,2022-11-19 10:40:06,-89
Tokyo,0002RSSI,2022-11-19 10:50:06,-88
Tokyo,0002RSSI,2022-11-19 11:00:06,-88
Tokyo,0002RSSI,2022-11-19 11:10:06,-88
Tokyo,0002RSSI,2022-11-19 11:20:06,-88
Tokyo,0002RSSI,2022-11-19 11:30:06,-89
Tokyo,0002RSSI,2022-11-19 11:40:06,-89
Tokyo,0002RSSI,2022-11-19 11:50:06,-88
Tokyo,0002RSSI,2022-11-19 12:00:06,-88
Tokyo,0002RSSI,2022-11-19 12:10:06,-90
Tokyo,0002RSSI,2022-11-19 12:20:06,-89
Tokyo,0002RSSI,2022-11-19 12:30:06,-89
Tokyo,0002RSSI,2022-11-19 12:40:06,-88
Tokyo,0002RSSI,2022-11-19 12:50:06,-89
Tokyo,0002RSSI,2022-11-19 13:00:06,-89
Tokyo,0002RSSI,2022-11-19 13:10:06,-89
Tokyo,0002RSSI,2022-11-19 13:20:06,-88
Tokyo,0002RSSI,2022-11-19 13:30:06,-89
Tokyo,0002RSSI,2022-11-19 13:40:06,-89
Tokyo,0002RSSI,2022-11-19 13:50:06,-88
Tokyo,0002RSSI,2022-11-19 14:00:06,-88
Tokyo,0002RSSI,2022-11-19 14:10:06,-89
Tokyo,0002RSSI,2022-11-19 14:20:06,-89
Tokyo,0002RSSI,2022-11-19 14:30:06,-89
