created,d1,d2,d3,d4,d5,d6,d7,d8,cmnt
8/3/2022, 6:23:23 PM.354,0.34,832.0975609756097,282.92682926829264,83.23,,,,
8/3/2022, 6:23:33 PM.509,0.344,831.5121951219512,282.92682926829264,83.19,,,,
8/3/2022, 6:23:43 PM.669,0.336,831.3170731707316,282.92682926829264,83.14,,,,
8/3/2022, 6:23:53 PM.828,0.34,830.5365853658536,279.99999999999994,83.06,,,,
8/3/2022, 6:24:04 PM.7,0.336,830.4390243902438,282.92682926829264,83.05,,,,
8/3/2022, 6:24:14 PM.230,0.336,830,282.92682926829264,83,,,,
8/3/2022, 6:24:24 PM.389,0.34,831.2195121951219,282.92682926829264,83.11,,,,
8/3/2022, 6:24:34 PM.553,0.34,831.0243902439024,282.92682926829264,83.13,,,,
8/3/2022, 6:24:44 PM.709,0.34,830.8292682926829,285.8536585365853,83.09,,,,
8/3/2022, 6:24:54 PM.873,0.34,830.6341463414634,279.99999999999994,83.05,,,,
8/3/2022, 6:25:05 PM.34,0.34,830.7317073170732,282.92682926829264,83.08,,,,
8/3/2022, 6:25:15 PM.195,0.34,830.7317073170732,282.92682926829264,83.07000000000001,,,,
8/3/2022, 6:25:25 PM.354,0.34,830.5365853658536,282.92682926829264,83.06,,,,
8/3/2022, 6:25:35 PM.592,0.34,830.6341463414634,282.92682926829264,83.09,,,,
8/3/2022, 6:25:45 PM.748,0.34,830.6341463414634,282.92682926829264,83.08,,,,
8/3/2022, 6:25:55 PM.909,0.416,1031.121951219512,428.29268292682923,103.16,,,,
8/3/2022, 6:26:06 PM.76,0.36,901.3170731707316,327.80487804878044,90.08,,,,
8/3/2022, 6:26:16 PM.228,0.332,824.5365853658536,273.17073170731703,82.46000000000001,,,,
8/3/2022, 6:26:26 PM.388,0.336,833.609756097561,279.99999999999994,83.34,,,,
8/3/2022, 6:26:36 PM.521,0.356,882.5365853658535,315.12195121951214,88.25,,,,
8/3/2022, 6:26:46 PM.709,0.352,872.1951219512194,310.24390243902434,87.24,,,,
8/3/2022, 6:26:56 PM.871,0.332,816.5365853658536,268.29268292682923,81.85000000000001,,,,
8/3/2022, 6:27:07 PM.30,0.316,785.1219512195121,250.7317073170731,78.61,,,,
8/3/2022, 6:27:17 PM.195,0.344,845.8048780487804,290.73170731707313,84.62,,,,
8/3/2022, 6:27:27 PM.352,0.34,839.5121951219512,280.9756097560975,83.95,,,,
8/3/2022, 6:27:37 PM.508,0.24,583.4390243902438,139.02439024390242,59.36,,,,
8/3/2022, 6:27:47 PM.668,0.3,739.4390243902438,221.46341463414632,73.76,,,,
8/3/2022, 6:27:57 PM.831,0.292,720.1219512195122,210.24390243902437,71.96000000000001,,,,
8/3/2022, 6:28:07 PM.993,0.288,713.0243902439024,205.36585365853657,71.15,,,,
8/3/2022, 6:28:18 PM.149,0.312,774.5365853658536,241.46341463414632,77.47,,,,
8/3/2022, 6:28:28 PM.310,0.308,763.1219512195121,235.12195121951217,76.33,,,,
8/3/2022, 6:28:38 PM.470,0.3,742.1219512195122,222.92682926829266,74.22,,,,
8/3/2022, 6:28:48 PM.638,0.312,761.1219512195121,234.14634146341461,76.11,,,,
8/3/2022, 6:28:58 PM.762,0.272,675.4390243902438,182.92682926829266,66.18,,,,
8/3/2022, 6:29:08 PM.948,0.276,687.5365853658536,192.68292682926827,68.86,,,,
8/3/2022, 6:29:19 PM.108,0.312,762.4390243902438,235.12195121951217,76.24,,,,
8/3/2022, 6:29:29 PM.270,0.312,767.4390243902438,239.99999999999997,76.76,,,,
8/3/2022, 6:29:39 PM.390,0.312,769.6341463414633,239.99999999999997,76.98,,,,
8/3/2022, 6:29:49 PM.554,0.312,769.2195121951219,239.99999999999997,76.93,,,,
8/3/2022, 6:29:59 PM.677,0.308,765.0243902439023,239.0243902439024,76.51,,,,
8/3/2022, 6:30:09 PM.858,0.304,762.3170731707316,235.12195121951217,76.24,,,,
8/3/2022, 6:30:19 PM.994,0.308,754.7317073170731,229.2682926829268,75.46000000000001,,,,
8/3/2022, 6:30:30 PM.151,0.296,731.219512195122,219.99999999999997,73.10000000000001,,,,
8/3/2022, 6:30:40 PM.309,0.296,741.3414634146342,219.99999999999997,74.14,,,,
8/3/2022, 6:30:50 PM.442,0.304,748.2195121951219,227.80487804878047,74.82000000000001,,,,
8/3/2022, 6:31:00 PM.633,0.296,734.829268292683,217.56097560975607,73.49,,,,
8/3/2022, 6:31:10 PM.779,0.3,737.4390243902438,218.04878048780486,73.75,,,,
8/3/2022, 6:31:20 PM.911,0.3,737.1219512195122,218.04878048780486,73.69,,,,
8/3/2022, 6:31:31 PM.35,0.3,743.0243902439023,226.34146341463412,74.3,,,,
8/3/2022, 6:31:41 PM.193,0.3,746.6341463414633,223.90243902439022,74.67,,,,
8/3/2022, 6:31:51 PM.349,0.284,702.6341463414634,199.02439024390242,70.07000000000001,,,,
8/3/2022, 6:32:01 PM.510,0.296,734.6341463414634,214.14634146341461,73.5,,,,
8/3/2022, 6:32:11 PM.671,0.304,744.2195121951219,222.92682926829266,74.43,,,,
8/3/2022, 6:32:21 PM.831,0.3,730.5365853658536,213.17073170731703,73.06,,,,
8/3/2022, 6:32:31 PM.990,0.284,706.5365853658536,202.92682926829266,70.62,,,,
8/3/2022, 6:32:42 PM.150,0.292,724.6341463414634,211.70731707317069,72.44,,,,
8/3/2022, 6:32:52 PM.308,0.292,720.8292682926829,210.24390243902437,72.07000000000001,,,,
8/3/2022, 6:33:02 PM.470,0.3,746.6341463414633,223.90243902439022,74.68,,,,
8/3/2022, 6:33:12 PM.712,0.304,747.6341463414633,226.8292682926829,74.77,,,,
8/3/2022, 6:33:23 PM.38,0.304,746.6341463414633,226.8292682926829,74.67,,,,
8/3/2022, 6:33:33 PM.268,0.3,739.3414634146342,221.46341463414632,73.95,,,,
8/3/2022, 6:33:43 PM.442,0.288,712.0243902439024,204.390243902439,71.2,,,,
8/3/2022, 6:33:53 PM.670,0.284,705.0243902439024,200.48780487804876,70.55,,,,
8/3/2022, 6:34:03 PM.831,0.288,713.5365853658536,205.36585365853657,71.45,,,,
8/3/2022, 6:34:13 PM.991,0.304,747.4390243902438,224.390243902439,74.76,,,,
8/3/2022, 6:34:24 PM.149,0.304,747.8292682926829,227.80487804878047,74.81,,,,
8/3/2022, 6:34:34 PM.310,0.3,744.9268292682925,226.34146341463412,74.5,,,,
8/3/2022, 6:34:44 PM.468,0.288,705.5365853658536,200.48780487804876,70.57000000000001,,,,
8/3/2022, 6:34:54 PM.628,0.3,744.2195121951219,222.92682926829266,74.41,,,,
8/3/2022, 6:35:04 PM.790,0.3,737.219512195122,218.04878048780486,73.72,,,,
8/3/2022, 6:35:14 PM.957,0.3,745.4390243902437,223.90243902439022,74.55,,,,
8/3/2022, 6:35:25 PM.356,0.304,746.9268292682925,226.8292682926829,74.71000000000001,,,,
8/3/2022, 6:35:35 PM.512,0.304,747.0243902439023,226.8292682926829,74.7,,,,
8/3/2022, 6:35:45 PM.671,0.3,744.6341463414633,226.34146341463412,74.47,,,,
8/3/2022, 6:35:55 PM.833,0.284,689.8292682926829,195.60975609756096,68.93,,,,
8/3/2022, 6:36:05 PM.989,0.292,722.0243902439024,211.21951219512192,72.26,,,,
8/3/2022, 6:36:16 PM.157,0.296,737.219512195122,218.04878048780486,73.72,,,,
8/3/2022, 6:36:26 PM.309,0.3,741.6341463414634,221.9512195121951,74.18,,,,
8/3/2022, 6:36:36 PM.469,0.3,738.829268292683,221.46341463414632,73.9,,,,
8/3/2022, 6:36:46 PM.629,0.276,679.9268292682926,187.80487804878047,67.99,,,,
8/3/2022, 6:36:56 PM.789,0.276,687.8292682926829,191.21951219512192,69.14,,,,
8/3/2022, 6:37:06 PM.950,0.304,747.5365853658535,226.8292682926829,74.76,,,,
8/3/2022, 6:37:17 PM.198,0.304,752.9268292682925,231.7073170731707,75.31,,,,
8/3/2022, 6:37:27 PM.354,0.304,754.2195121951219,229.2682926829268,75.43,,,,
8/3/2022, 6:37:37 PM.509,0.304,753.9268292682925,229.2682926829268,75.39,,,,
8/3/2022, 6:37:47 PM.670,0.304,753.2195121951219,229.2682926829268,75.32000000000001,,,,
8/3/2022, 6:37:57 PM.830,0.304,753.5365853658535,231.7073170731707,75.36,,,,
8/3/2022, 6:38:07 PM.963,0.304,752.3170731707316,228.78048780487802,75.23,,,,
8/3/2022, 6:38:18 PM.93,0.304,750.7317073170731,228.78048780487802,75.09,,,,
8/3/2022, 6:38:28 PM.231,0.3,749.8292682926829,227.80487804878047,74.99,,,,
8/3/2022, 6:38:38 PM.364,0.304,750.1219512195121,227.80487804878047,75.02,,,,
8/3/2022, 6:38:48 PM.548,0.304,747.3170731707316,226.8292682926829,74.72,,,,
8/3/2022, 6:38:58 PM.710,0.292,715.8292682926829,208.78048780487802,71.60000000000001,,,,
8/3/2022, 6:39:08 PM.950,0.288,705.0243902439024,200.48780487804876,70.52,,,,
8/3/2022, 6:39:19 PM.109,0.288,708.2439024390244,201.46341463414632,70.86,,,,
8/3/2022, 6:39:29 PM.233,0.272,679.2439024390243,187.80487804878047,68.05,,,,
8/3/2022, 6:39:39 PM.394,0.292,724.219512195122,211.70731707317069,72.41,,,,
8/3/2022, 6:39:49 PM.553,0.296,739.6341463414634,221.9512195121951,73.97,,,,
8/3/2022, 6:39:59 PM.679,0.296,741.0243902439024,221.9512195121951,74.11,,,,
8/3/2022, 6:40:09 PM.832,0.3,745.9268292682925,226.8292682926829,74.60000000000001,,,,
8/3/2022, 6:40:20 PM.51,0.3,741.219512195122,221.9512195121951,74.12,,,,
8/3/2022, 6:40:30 PM.174,0.3,733.219512195122,217.56097560975607,73.34,,,,
8/3/2022, 6:40:40 PM.734,0.296,732.4390243902438,216.58536585365852,73.24,,,,
8/3/2022, 6:40:50 PM.909,0.296,727.5365853658536,212.68292682926827,72.77,,,,
8/3/2022, 6:41:01 PM.54,0.288,710.3414634146341,201.46341463414632,71.03,,,,
8/3/2022, 6:41:11 PM.182,0.272,667.2439024390243,181.46341463414632,66.8,,,,
8/3/2022, 6:41:21 PM.352,0.28,686.7317073170731,191.7073170731707,68.67,,,,
8/3/2022, 6:41:31 PM.508,0.272,676.7317073170731,186.8292682926829,67.68,,,,
8/3/2022, 6:41:41 PM.669,0.296,725.0243902439024,215.12195121951217,72.51,,,,
8/3/2022, 6:41:51 PM.841,0.296,729.3414634146342,212.68292682926827,72.94,,,,
8/3/2022, 6:42:02 PM.70,0.292,725.7317073170732,215.12195121951217,72.58,,,,
8/3/2022, 6:42:12 PM.229,0.292,727.5365853658536,215.12195121951217,72.76,,,,
8/3/2022, 6:42:22 PM.399,0.296,729.5365853658536,215.60975609756093,73,,,,
8/3/2022, 6:42:32 PM.630,0.296,738.3414634146342,221.46341463414632,73.84,,,,
8/3/2022, 6:42:42 PM.869,0.296,738.219512195122,221.46341463414632,73.83,,,,
8/3/2022, 6:42:53 PM.33,0.296,737.0243902439024,221.46341463414632,73.7,,,,
8/3/2022, 6:43:03 PM.370,0.296,735.7317073170732,217.56097560975607,73.58,,,,
